name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
NDL1,YLR254C,Homolog of nuclear distribution factor NudE; NUDEL; interacts with Pac1p and regulates dynein targeting to microtubule plus ends,[],Verified ORF,S000004244,reverse complement,12.0,644973.0,644404.0,645062.0,644327.0
YLR255C,YLR255C,Putative protein of unknown function; conserved across S. cerevisiae strains,[],Uncharacterized ORF,S000004245,reverse complement,12.0,645953.0,645600.0,645981.0,645434.0
HAP1,YLR256W,Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus,[],Verified ORF,S000004246,[],12.0,646415.0,650923.0,,
YLR257W,YLR257W,Protein of unknown function; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000004247,[],12.0,658826.0,659791.0,658622.0,659887.0
GSY2,YLR258W,"Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress",[],Verified ORF,S000004248,[],12.0,660716.0,662833.0,660649.0,663192.0
HSP60,YLR259C,Tetradecameric mitochondrial chaperonin; required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated,[],Verified ORF,S000004249,reverse complement,12.0,665002.0,663284.0,665036.0,663155.0
LCB5,YLR260W,"Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication",[],Verified ORF,S000004250,[],12.0,665844.0,667907.0,665716.0,668075.0
VPS63,YLR261C,Putative protein of unknown function; not conserved in closely related Saccharomyces species; 98% of ORF overlaps the verified gene YPT6; deletion causes a vacuolar protein sorting defect; decreased levels of protein in enolase deficient mutant,[],Uncharacterized ORF,S000004251,reverse complement,12.0,668563.0,668237.0,668931.0,667991.0
YPT6,YLR262C,"Rab family GTPase; required for endosome-to-Golgi, intra-Golgi retrograde, and retrograde Golgi-to-ER transport; temporarily at the Golgi, dissociating into the cytosol on arrival of the late Golgi GTPase Ypt32p; Golgi-localized form is GTP bound, while cytosolic form is GDP-bound; required for delivery of Atg9p to the phagophore assembly site during autophagy under heat stress, with Ypt6p for starvation induced autophagy and for the CVT pathway; homolog of mammalian Rab6",[],Verified ORF,S000004252,reverse complement,12.0,668891.0,668244.0,668931.0,667992.0
RED1,YLR263W,Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p,[],Verified ORF,S000004253,[],12.0,670340.0,672823.0,669842.0,672892.0
RPS28B,YLR264W,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S28, no bacterial homolog; has an extraribosomal function in autoregulation, in which Rps28Bp binds to a decapping complex via Edc3p, which then binds to RPS28B mRNA leading to its decapping and degradation; RPS28B has a paralog, RPS28A, that arose from the whole genome duplication",[],Verified ORF,S000004254,[],12.0,673131.0,673334.0,673109.0,673980.0
NEJ1,YLR265C,Protein involved in regulation of nonhomologous end joining; interacts with DNA ligase IV components Dnl4p and Lif1p; repressed by MAT heterozygosity; regulates cellular distribution of Lif1p,[],Verified ORF,S000004255,reverse complement,12.0,675455.0,674427.0,675531.0,674307.0
PDR8,YLR266C,"Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication",[],Verified ORF,S000004256,reverse complement,12.0,677724.0,675619.0,677747.0,675586.0
BOP2,YLR267W,Protein of unknown function,[],Uncharacterized ORF,S000004257,[],12.0,678212.0,679924.0,678142.0,680021.0
SEC22,YLR268W,"R-SNARE protein; assembles into SNARE complex with Bet1p, Bos1p and Sed5p; cycles between the ER and Golgi complex; involved in anterograde and retrograde transport between the ER and Golgi; synaptobrevin homolog",[],Verified ORF,S000004258,[],12.0,680200.0,680844.0,680149.0,680961.0
YLR269C,YLR269C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004259,reverse complement,12.0,681216.0,680866.0,,
DCS1,YLR270W,"Non-essential hydrolase involved in mRNA decapping; activates Xrn1p; may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif; acts as inhibitor of neutral trehalase Nth1p; required for growth on glycerol medium; protein abundance increases in response to DNA replication stress; DCS1 has a paralog, DCS2, that arose from the whole genome duplication",[],Verified ORF,S000004260,[],12.0,681186.0,682238.0,681094.0,682451.0
CMG1,YLR271W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS,[],Uncharacterized ORF,S000004261,[],12.0,682737.0,683561.0,682605.0,683664.0
YCS4,YLR272C,"Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation",[],Verified ORF,S000004262,reverse complement,12.0,687202.0,683672.0,687254.0,683591.0
PIG1,YLR273C,"Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication",[],Verified ORF,S000004263,reverse complement,12.0,691029.0,689083.0,691258.0,688924.0
MCM5,YLR274W,Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase,[],Verified ORF,S000004264,[],12.0,691555.0,693882.0,691535.0,694014.0
SMD2,YLR275W,"Core Sm protein Sm D2; part of heteroheptameric complex (with Smb1p, Smd1p, Smd3p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D2",[694382 694473],Verified ORF,S000004265,intron sequence removed,12.0,694378.0,694800.0,694323.0,695061.0
DBP9,YLR276C,"DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain",[],Verified ORF,S000004266,reverse complement,12.0,696830.0,695046.0,696926.0,694971.0
YSH1,YLR277C,"Endoribonuclease; subunit of the mRNA cleavage and polyadenylation specificity complex; required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs; protein abundance increases in response to DNA replication stress; YSH1 has a paralog, SYC1, that arose from the whole genome duplication",[],Verified ORF,S000004267,reverse complement,12.0,699495.0,697156.0,699643.0,697093.0
YLR278C,YLR278C,Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene,[],Uncharacterized ORF,S000004268,reverse complement,12.0,704024.0,699999.0,704075.0,699811.0
YLR279W,YLR279W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004269,[],12.0,704309.0,704698.0,,
YLR280C,YLR280C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004270,reverse complement,12.0,704833.0,704483.0,,
RSO55,YLR281C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YLR281C is not an essential gene,[],Uncharacterized ORF,S000004271,reverse complement,12.0,704960.0,704493.0,,
YLR282C,YLR282C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation confers an increase in Ty1 transposition",[],Dubious ORF,S000004272,reverse complement,12.0,705412.0,705071.0,,
YLR283W,YLR283W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YLR283W is not an essential gene,[],Uncharacterized ORF,S000004273,[],12.0,705186.0,706130.0,705173.0,706181.0
ECI1,YLR284C,"Peroxisomal delta3,delta2-enoyl-CoA isomerase; hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced; ECI1 has a paralog, DCI1, that arose from the whole genome duplication",[],Verified ORF,S000004274,reverse complement,12.0,707040.0,706198.0,707088.0,706113.0
NNT1,YLR285W,S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination,[],Verified ORF,S000004275,[],12.0,707360.0,708145.0,707350.0,708263.0
CTS1,YLR286C,Endochitinase; required for cell separation after mitosis; transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p,[],Verified ORF,S000004276,reverse complement,12.0,710136.0,708448.0,710367.0,708277.0
YLR287C,YLR287C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR287C is not an essential gene,[],Uncharacterized ORF,S000004277,reverse complement,12.0,712058.0,710991.0,712128.0,710763.0
MEC3,YLR288C,"DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp, loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1",[],Verified ORF,S000004279,reverse complement,12.0,714904.0,713480.0,714921.0,713319.0
GUF1,YLR289W,Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor,[],Verified ORF,S000004280,[],12.0,715089.0,717026.0,715059.0,717143.0
COQ11,YLR290C,"Putative oxidoreductase, subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q (ubiquinone); member of the short-chain dehydrogenase/reductase (SDR) superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog",[],Verified ORF,S000004281,reverse complement,12.0,717978.0,717145.0,718000.0,717031.0
GCD7,YLR291C,"Beta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression; human homolog EIF2B2 can complement yeast mutant, allows growth down-regulation of yeast gene",[],Verified ORF,S000004282,reverse complement,12.0,719462.0,718317.0,719494.0,718166.0
SEC72,YLR292C,"Non-essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec63p, Sec62p, and Sec66p",[],Verified ORF,S000004283,reverse complement,12.0,720370.0,719789.0,720389.0,719634.0
GSP1,YLR293C,"Ran GTPase; GTP binding protein (mammalian Ranp homolog) involved in the maintenance of nuclear organization, RNA processing and transport; regulated by Srm1p, Rna1p, Yrb1p, Yrb2p, Yrp4p, Yrb30p, Cse1p and Kap95p; GSP1 has a paralog, GSP2, that arose from the whole genome duplication",[],Verified ORF,S000004284,reverse complement,12.0,721430.0,720771.0,721467.0,720660.0
